Timestamp,Epoch,Step,Loss,Accuracy
2026-05-24 17:49:25,23,1428,0.001,1.000
2026-05-24 17:49:25,23,1429,0.002,1.000
2026-05-24 17:49:25,23,1430,0.001,1.000
2026-05-24 17:49:26,23,1431,0.017,1.000
2026-05-24 17:49:26,23,1432,0.000,1.000
2026-05-24 17:49:26,23,1433,0.008,1.000
2026-05-24 17:49:26,23,1434,0.035,1.000
2026-05-24 17:49:26,23,1435,0.037,0.969
2026-05-24 17:49:26,23,1436,0.007,1.000
2026-05-24 17:49:27,23,1437,0.010,1.000
2026-05-24 17:49:27,23,1438,0.090,0.938
2026-05-24 17:49:27,23,1439,0.006,1.000
2026-05-24 17:49:27,23,1440,0.005,1.000
2026-05-24 17:49:27,23,1441,0.028,1.000
2026-05-24 17:49:28,23,1442,0.005,1.000
2026-05-24 17:49:28,23,1443,0.015,1.000
2026-05-24 17:49:28,23,1444,0.006,1.000
2026-05-24 17:49:28,23,1445,0.034,1.000
2026-05-24 17:49:28,23,1446,0.033,1.000
2026-05-24 17:49:29,23,1447,0.137,0.906
2026-05-24 17:49:29,23,1448,0.008,1.000
2026-05-24 17:49:29,23,1449,0.040,1.000
2026-05-24 17:49:29,23,1450,0.005,1.000
2026-05-24 17:49:29,23,1451,0.003,1.000
2026-05-24 17:49:30,23,1452,0.062,0.938
2026-05-24 17:49:30,23,1453,0.003,1.000
2026-05-24 17:49:30,23,1454,0.001,1.000
2026-05-24 17:49:30,23,1455,0.053,0.969
2026-05-24 17:49:30,23,1456,0.046,0.969
2026-05-24 17:49:30,23,1457,0.000,1.000
2026-05-24 17:49:31,23,1458,0.038,0.969
2026-05-24 17:49:31,23,1459,0.001,1.000
2026-05-24 17:49:31,23,1460,0.000,1.000
2026-05-24 17:49:31,23,1461,0.006,1.000
2026-05-24 17:49:31,23,1462,0.001,1.000
2026-05-24 17:49:32,23,1463,0.004,1.000
2026-05-24 17:49:32,23,1464,0.008,1.000
2026-05-24 17:49:32,23,1465,0.006,1.000
2026-05-24 17:49:32,23,1466,0.000,1.000
2026-05-24 17:49:32,23,1467,0.003,1.000
2026-05-24 17:49:32,23,1468,0.000,1.000
2026-05-24 17:49:33,23,1469,0.001,1.000
2026-05-24 17:49:33,23,1470,0.027,0.969
2026-05-24 17:49:33,23,1471,0.013,1.000
2026-05-24 17:49:33,23,1472,0.000,1.000
2026-05-24 17:49:35,24,1473,0.001,1.000
2026-05-24 17:49:35,24,1474,0.002,1.000
2026-05-24 17:49:35,24,1475,0.002,1.000
2026-05-24 17:49:35,24,1476,0.037,1.000
2026-05-24 17:49:36,24,1477,0.030,0.969
2026-05-24 17:49:36,24,1478,0.000,1.000
2026-05-24 17:49:36,24,1479,0.001,1.000
2026-05-24 17:49:36,24,1480,0.004,1.000
2026-05-24 17:49:36,24,1481,0.075,0.969
2026-05-24 17:49:37,24,1482,0.004,1.000
2026-05-24 17:49:37,24,1483,0.029,0.969
2026-05-24 17:49:37,24,1484,0.013,1.000
2026-05-24 17:49:37,24,1485,0.000,1.000
2026-05-24 17:49:37,24,1486,0.084,0.938
2026-05-24 17:49:37,24,1487,0.039,0.969
2026-05-24 17:49:38,24,1488,0.004,1.000
2026-05-24 17:49:38,24,1489,0.002,1.000
2026-05-24 17:49:38,24,1490,0.008,1.000
2026-05-24 17:49:38,24,1491,0.007,1.000
2026-05-24 17:49:38,24,1492,0.035,0.969
2026-05-24 17:49:39,24,1493,0.003,1.000
2026-05-24 17:49:39,24,1494,0.044,0.969
2026-05-24 17:49:39,24,1495,0.012,1.000
2026-05-24 17:49:39,24,1496,0.001,1.000
2026-05-24 17:49:39,24,1497,0.000,1.000
2026-05-24 17:49:40,24,1498,0.030,0.969
2026-05-24 17:49:40,24,1499,0.005,1.000
2026-05-24 17:49:40,24,1500,0.006,1.000
2026-05-24 17:49:40,24,1501,0.016,1.000
2026-05-24 17:49:40,24,1502,0.067,0.969
2026-05-24 17:49:41,24,1503,0.007,1.000
2026-05-24 17:49:41,24,1504,0.031,0.969
2026-05-24 17:49:41,24,1505,0.022,1.000
2026-05-24 17:49:41,24,1506,0.001,1.000
2026-05-24 17:49:41,24,1507,0.033,0.969
2026-05-24 17:49:41,24,1508,0.019,1.000
2026-05-24 17:49:42,24,1509,0.018,1.000
2026-05-24 17:49:42,24,1510,0.130,0.969
2026-05-24 17:49:42,24,1511,0.003,1.000
2026-05-24 17:49:42,24,1512,0.000,1.000
2026-05-24 17:49:42,24,1513,0.003,1.000
2026-05-24 17:49:43,24,1514,0.094,0.969
2026-05-24 17:49:43,24,1515,0.003,1.000
2026-05-24 17:49:43,24,1516,0.120,0.969
2026-05-24 17:49:43,24,1517,0.011,1.000
2026-05-24 17:49:43,24,1518,0.001,1.000
2026-05-24 17:49:44,24,1519,0.003,1.000
2026-05-24 17:49:44,24,1520,0.004,1.000
2026-05-24 17:49:44,24,1521,0.024,1.000
2026-05-24 17:49:44,24,1522,0.014,1.000
2026-05-24 17:49:44,24,1523,0.061,0.969
2026-05-24 17:49:45,24,1524,0.004,1.000
2026-05-24 17:49:45,24,1525,0.001,1.000
2026-05-24 17:49:45,24,1526,0.001,1.000
2026-05-24 17:49:45,24,1527,0.002,1.000
2026-05-24 17:49:45,24,1528,0.005,1.000
2026-05-24 17:49:45,24,1529,0.005,1.000
2026-05-24 17:49:46,24,1530,0.012,1.000
2026-05-24 17:49:46,24,1531,0.023,1.000
2026-05-24 17:49:46,24,1532,0.020,1.000
2026-05-24 17:49:46,24,1533,0.061,0.969
2026-05-24 17:49:46,24,1534,0.001,1.000
2026-05-24 17:49:47,24,1535,0.042,1.000
2026-05-24 17:49:47,24,1536,0.000,1.000
2026-05-24 17:49:48,25,1537,0.012,1.000
2026-05-24 17:49:49,25,1538,0.052,0.969
2026-05-24 17:49:49,25,1539,0.003,1.000
2026-05-24 17:49:49,25,1540,0.000,1.000
2026-05-24 17:49:49,25,1541,0.003,1.000
2026-05-24 17:49:49,25,1542,0.002,1.000
2026-05-24 17:49:50,25,1543,0.062,0.969
2026-05-24 17:49:50,25,1544,0.021,1.000
2026-05-24 17:49:50,25,1545,0.015,1.000
2026-05-24 17:49:50,25,1546,0.006,1.000
2026-05-24 17:49:50,25,1547,0.010,1.000
2026-05-24 17:49:51,25,1548,0.003,1.000
2026-05-24 17:49:51,25,1549,0.004,1.000
2026-05-24 17:49:51,25,1550,0.006,1.000
2026-05-24 17:49:51,25,1551,0.045,0.969
2026-05-24 17:49:51,25,1552,0.019,1.000
2026-05-24 17:49:52,25,1553,0.013,1.000
2026-05-24 17:49:52,25,1554,0.005,1.000
2026-05-24 17:49:52,25,1555,0.001,1.000
2026-05-24 17:49:52,25,1556,0.007,1.000
2026-05-24 17:49:52,25,1557,0.000,1.000
2026-05-24 17:49:53,25,1558,0.000,1.000
2026-05-24 17:49:53,25,1559,0.005,1.000
2026-05-24 17:49:53,25,1560,0.002,1.000
2026-05-24 17:49:53,25,1561,0.001,1.000
2026-05-24 17:49:53,25,1562,0.001,1.000
2026-05-24 17:49:54,25,1563,0.008,1.000
2026-05-24 17:49:54,25,1564,0.042,0.969
2026-05-24 17:49:54,25,1565,0.004,1.000
2026-05-24 17:49:54,25,1566,0.004,1.000
2026-05-24 17:49:54,25,1567,0.002,1.000
2026-05-24 17:49:55,25,1568,0.002,1.000
2026-05-24 17:49:55,25,1569,0.001,1.000
2026-05-24 17:49:55,25,1570,0.011,1.000
2026-05-24 17:49:55,25,1571,0.001,1.000
2026-05-24 17:49:55,25,1572,0.001,1.000
2026-05-24 17:49:56,25,1573,0.007,1.000
2026-05-24 17:49:56,25,1574,0.032,0.969
2026-05-24 17:49:56,25,1575,0.034,0.969
2026-05-24 17:49:56,25,1576,0.048,0.969
2026-05-24 17:49:56,25,1577,0.002,1.000
2026-05-24 17:49:57,25,1578,0.011,1.000
2026-05-24 17:49:57,25,1579,0.001,1.000
2026-05-24 17:49:57,25,1580,0.001,1.000
2026-05-24 17:49:57,25,1581,0.000,1.000
2026-05-24 17:49:57,25,1582,0.121,0.938
2026-05-24 17:49:58,25,1583,0.004,1.000
2026-05-24 17:49:58,25,1584,0.000,1.000
2026-05-24 17:49:58,25,1585,0.001,1.000
2026-05-24 17:49:58,25,1586,0.000,1.000
2026-05-24 17:49:58,25,1587,0.243,0.969
2026-05-24 17:49:59,25,1588,0.091,0.969
2026-05-24 17:49:59,25,1589,0.000,1.000
2026-05-24 17:49:59,25,1590,0.001,1.000
2026-05-24 17:49:59,25,1591,0.001,1.000
2026-05-24 17:49:59,25,1592,0.001,1.000
2026-05-24 17:50:00,25,1593,0.093,0.969
2026-05-24 17:50:00,25,1594,0.013,1.000
2026-05-24 17:50:00,25,1595,0.003,1.000
2026-05-24 17:50:00,25,1596,0.193,0.969
2026-05-24 17:50:00,25,1597,0.071,0.969
2026-05-24 17:50:01,25,1598,0.006,1.000
2026-05-24 17:50:01,25,1599,0.000,1.000
2026-05-24 17:50:01,25,1600,0.000,1.000
2026-05-24 17:50:03,26,1601,0.006,1.000
2026-05-24 17:50:03,26,1602,0.134,0.969
2026-05-24 17:50:03,26,1603,0.002,1.000
2026-05-24 17:50:03,26,1604,0.002,1.000
2026-05-24 17:50:03,26,1605,0.008,1.000
2026-05-24 17:50:04,26,1606,0.098,0.969
2026-05-24 17:50:04,26,1607,0.001,1.000
2026-05-24 17:50:04,26,1608,0.009,1.000
2026-05-24 17:50:04,26,1609,0.003,1.000
2026-05-24 17:50:04,26,1610,0.002,1.000
2026-05-24 17:50:05,26,1611,0.013,1.000
2026-05-24 17:50:05,26,1612,0.005,1.000
2026-05-24 17:50:05,26,1613,0.013,1.000
2026-05-24 17:50:05,26,1614,0.007,1.000
2026-05-24 17:50:05,26,1615,0.314,0.969
2026-05-24 17:50:06,26,1616,0.055,0.969
2026-05-24 17:50:06,26,1617,0.001,1.000
2026-05-24 17:50:06,26,1618,0.005,1.000
2026-05-24 17:50:06,26,1619,0.006,1.000
2026-05-24 17:50:06,26,1620,0.001,1.000
2026-05-24 17:50:07,26,1621,0.016,1.000
2026-05-24 17:50:07,26,1622,0.086,0.969
2026-05-24 17:50:07,26,1623,0.033,0.969
2026-05-24 17:50:07,26,1624,0.005,1.000
2026-05-24 17:50:07,26,1625,0.007,1.000
2026-05-24 17:50:08,26,1626,0.011,1.000
2026-05-24 17:50:08,26,1627,0.006,1.000
2026-05-24 17:50:08,26,1628,0.001,1.000
2026-05-24 17:50:08,26,1629,0.002,1.000
2026-05-24 17:50:08,26,1630,0.002,1.000
2026-05-24 17:50:09,26,1631,0.002,1.000
2026-05-24 17:50:09,26,1632,0.014,1.000
2026-05-24 17:50:09,26,1633,0.020,1.000
2026-05-24 17:50:09,26,1634,0.001,1.000
2026-05-24 17:50:09,26,1635,0.002,1.000
2026-05-24 17:50:10,26,1636,0.001,1.000
2026-05-24 17:50:10,26,1637,0.001,1.000
2026-05-24 17:50:10,26,1638,0.005,1.000
2026-05-24 17:50:10,26,1639,0.001,1.000
2026-05-24 17:50:10,26,1640,0.007,1.000
2026-05-24 17:50:11,26,1641,0.075,0.969
2026-05-24 17:50:11,26,1642,0.007,1.000
2026-05-24 17:50:11,26,1643,0.002,1.000
2026-05-24 17:50:11,26,1644,0.024,1.000
2026-05-24 17:50:11,26,1645,0.001,1.000
2026-05-24 17:50:12,26,1646,0.005,1.000
2026-05-24 17:50:12,26,1647,0.293,0.969
2026-05-24 17:50:12,26,1648,0.002,1.000
2026-05-24 17:50:12,26,1649,0.050,0.969
2026-05-24 17:50:12,26,1650,0.110,0.969
2026-05-24 17:50:13,26,1651,0.000,1.000
2026-05-24 17:50:13,26,1652,0.007,1.000
2026-05-24 17:50:13,26,1653,0.009,1.000
2026-05-24 17:50:13,26,1654,0.002,1.000
2026-05-24 17:50:13,26,1655,0.003,1.000
2026-05-24 17:50:14,26,1656,0.003,1.000
2026-05-24 17:50:14,26,1657,0.064,0.969
2026-05-24 17:50:14,26,1658,0.107,0.969
2026-05-24 17:50:15,26,1659,0.052,0.969
2026-05-24 17:50:15,26,1660,0.003,1.000
2026-05-24 17:50:15,26,1661,0.014,1.000
2026-05-24 17:50:15,26,1662,0.001,1.000
2026-05-24 17:50:16,26,1663,0.184,0.969
2026-05-24 17:50:16,26,1664,0.001,1.000
2026-05-24 17:50:18,27,1665,0.014,1.000
2026-05-24 17:50:18,27,1666,0.002,1.000
2026-05-24 17:50:18,27,1667,0.002,1.000
2026-05-24 17:50:18,27,1668,0.001,1.000
2026-05-24 17:50:18,27,1669,0.007,1.000
2026-05-24 17:50:19,27,1670,0.012,1.000
2026-05-24 17:50:19,27,1671,0.026,1.000
2026-05-24 17:50:19,27,1672,0.049,0.969
2026-05-24 17:50:19,27,1673,0.041,0.969
2026-05-24 17:50:19,27,1674,0.010,1.000
2026-05-24 17:50:20,27,1675,0.055,0.969
2026-05-24 17:50:20,27,1676,0.047,1.000
2026-05-24 17:50:20,27,1677,0.126,0.938
2026-05-24 17:50:20,27,1678,0.135,0.969
2026-05-24 17:50:20,27,1679,0.059,0.969
2026-05-24 17:50:21,27,1680,0.010,1.000
2026-05-24 17:50:21,27,1681,0.113,0.969
2026-05-24 17:50:21,27,1682,0.005,1.000
2026-05-24 17:50:21,27,1683,0.243,0.969
2026-05-24 17:50:21,27,1684,0.092,0.969
2026-05-24 17:50:22,27,1685,0.008,1.000
2026-05-24 17:50:22,27,1686,0.001,1.000
2026-05-24 17:50:22,27,1687,0.009,1.000
2026-05-24 17:50:22,27,1688,0.010,1.000
2026-05-24 17:50:22,27,1689,0.011,1.000
2026-05-24 17:50:23,27,1690,0.002,1.000
2026-05-24 17:50:23,27,1691,0.033,0.969
2026-05-24 17:50:23,27,1692,0.003,1.000
2026-05-24 17:50:23,27,1693,0.002,1.000
2026-05-24 17:50:24,27,1694,0.001,1.000
2026-05-24 17:50:24,27,1695,0.000,1.000
2026-05-24 17:50:24,27,1696,0.003,1.000
2026-05-24 17:50:24,27,1697,0.001,1.000
2026-05-24 17:50:24,27,1698,0.036,0.969
2026-05-24 17:50:25,27,1699,0.003,1.000
2026-05-24 17:50:25,27,1700,0.003,1.000
2026-05-24 17:50:25,27,1701,0.006,1.000
2026-05-24 17:50:25,27,1702,0.080,0.969
2026-05-24 17:50:25,27,1703,0.002,1.000
2026-05-24 17:50:26,27,1704,0.001,1.000
2026-05-24 17:50:26,27,1705,0.010,1.000
2026-05-24 17:50:26,27,1706,0.008,1.000
2026-05-24 17:50:26,27,1707,0.001,1.000
2026-05-24 17:50:26,27,1708,0.000,1.000
2026-05-24 17:50:27,27,1709,0.023,1.000
2026-05-24 17:50:27,27,1710,0.019,1.000
2026-05-24 17:50:27,27,1711,0.025,1.000
2026-05-24 17:50:27,27,1712,0.053,0.969
2026-05-24 17:50:27,27,1713,0.009,1.000
2026-05-24 17:50:28,27,1714,0.003,1.000
2026-05-24 17:50:28,27,1715,0.001,1.000
2026-05-24 17:50:28,27,1716,0.026,1.000
2026-05-24 17:50:28,27,1717,0.024,0.969
2026-05-24 17:50:28,27,1718,0.005,1.000
2026-05-24 17:50:29,27,1719,0.001,1.000
2026-05-24 17:50:29,27,1720,0.077,0.969
2026-05-24 17:50:29,27,1721,0.001,1.000
2026-05-24 17:50:29,27,1722,0.000,1.000
2026-05-24 17:50:30,27,1723,0.000,1.000
2026-05-24 17:50:30,27,1724,0.007,1.000
2026-05-24 17:50:30,27,1725,0.000,1.000
2026-05-24 17:50:30,27,1726,0.007,1.000
2026-05-24 17:50:30,27,1727,0.002,1.000
2026-05-24 17:50:30,27,1728,0.000,1.000
2026-05-24 17:50:32,28,1729,0.012,1.000
2026-05-24 17:50:33,28,1730,0.001,1.000
2026-05-24 17:50:33,28,1731,0.002,1.000
2026-05-24 17:50:33,28,1732,0.000,1.000
2026-05-24 17:50:33,28,1733,0.015,1.000
2026-05-24 17:50:33,28,1734,0.039,0.969
2026-05-24 17:50:34,28,1735,0.010,1.000
2026-05-24 17:50:34,28,1736,0.008,1.000
2026-05-24 17:50:34,28,1737,0.001,1.000
2026-05-24 17:50:34,28,1738,0.001,1.000
2026-05-24 17:50:34,28,1739,0.002,1.000
2026-05-24 17:50:35,28,1740,0.001,1.000
2026-05-24 17:50:35,28,1741,0.016,1.000
2026-05-24 17:50:35,28,1742,0.000,1.000
2026-05-24 17:50:35,28,1743,0.000,1.000
2026-05-24 17:50:36,28,1744,0.056,0.969
2026-05-24 17:50:36,28,1745,0.024,1.000
2026-05-24 17:50:36,28,1746,0.005,1.000
2026-05-24 17:50:37,28,1747,0.004,1.000
2026-05-24 17:50:37,28,1748,0.000,1.000
2026-05-24 17:50:37,28,1749,0.025,1.000
2026-05-24 17:50:37,28,1750,0.000,1.000
2026-05-24 17:50:37,28,1751,0.006,1.000
2026-05-24 17:50:38,28,1752,0.002,1.000
2026-05-24 17:50:38,28,1753,0.116,0.969
2026-05-24 17:50:38,28,1754,0.001,1.000
2026-05-24 17:50:38,28,1755,0.021,1.000
2026-05-24 17:50:39,28,1756,0.012,1.000
2026-05-24 17:50:39,28,1757,0.001,1.000
2026-05-24 17:50:39,28,1758,0.001,1.000
2026-05-24 17:50:39,28,1759,0.033,1.000
2026-05-24 17:50:40,28,1760,0.020,1.000
2026-05-24 17:50:40,28,1761,0.005,1.000
2026-05-24 17:50:40,28,1762,0.019,1.000
2026-05-24 17:50:40,28,1763,0.039,0.969
2026-05-24 17:50:41,28,1764,0.001,1.000
2026-05-24 17:50:41,28,1765,0.003,1.000
2026-05-24 17:50:41,28,1766,0.075,0.969
2026-05-24 17:50:41,28,1767,0.002,1.000
2026-05-24 17:50:41,28,1768,0.002,1.000
2026-05-24 17:50:42,28,1769,0.000,1.000
2026-05-24 17:50:42,28,1770,0.046,1.000
2026-05-24 17:50:42,28,1771,0.184,0.969
2026-05-24 17:50:42,28,1772,0.010,1.000
2026-05-24 17:50:42,28,1773,0.001,1.000
2026-05-24 17:50:43,28,1774,0.000,1.000
2026-05-24 17:50:43,28,1775,0.000,1.000
2026-05-24 17:50:43,28,1776,0.003,1.000
2026-05-24 17:50:43,28,1777,0.002,1.000
2026-05-24 17:50:43,28,1778,0.040,0.969
2026-05-24 17:50:44,28,1779,0.006,1.000
2026-05-24 17:50:44,28,1780,0.008,1.000
2026-05-24 17:50:44,28,1781,0.004,1.000
2026-05-24 17:50:44,28,1782,0.191,0.969
2026-05-24 17:50:45,28,1783,0.000,1.000
2026-05-24 17:50:45,28,1784,0.004,1.000
2026-05-24 17:50:45,28,1785,0.003,1.000
2026-05-24 17:50:45,28,1786,0.004,1.000
2026-05-24 17:50:45,28,1787,0.002,1.000
2026-05-24 17:50:46,28,1788,0.003,1.000
2026-05-24 17:50:46,28,1789,0.001,1.000
2026-05-24 17:50:46,28,1790,0.008,1.000
2026-05-24 17:50:46,28,1791,0.002,1.000
2026-05-24 17:50:46,28,1792,0.002,1.000
2026-05-24 17:50:48,29,1793,0.004,1.000
2026-05-24 17:50:48,29,1794,0.002,1.000
2026-05-24 17:50:49,29,1795,0.002,1.000
2026-05-24 17:50:49,29,1796,0.000,1.000
2026-05-24 17:50:49,29,1797,0.028,0.969
2026-05-24 17:50:49,29,1798,0.001,1.000
2026-05-24 17:50:49,29,1799,0.001,1.000
2026-05-24 17:50:50,29,1800,0.000,1.000
2026-05-24 17:50:50,29,1801,0.056,0.969
2026-05-24 17:50:50,29,1802,0.001,1.000
2026-05-24 17:50:50,29,1803,0.000,1.000
2026-05-24 17:50:51,29,1804,0.003,1.000
2026-05-24 17:50:51,29,1805,0.001,1.000
2026-05-24 17:50:51,29,1806,0.004,1.000
2026-05-24 17:50:51,29,1807,0.004,1.000
2026-05-24 17:50:51,29,1808,0.015,1.000
2026-05-24 17:50:52,29,1809,0.001,1.000
2026-05-24 17:50:52,29,1810,0.004,1.000
2026-05-24 17:50:52,29,1811,0.000,1.000
2026-05-24 17:50:52,29,1812,0.014,1.000
2026-05-24 17:50:52,29,1813,0.020,1.000
2026-05-24 17:50:53,29,1814,0.001,1.000
2026-05-24 17:50:53,29,1815,0.026,1.000
2026-05-24 17:50:53,29,1816,0.001,1.000
