Timestamp,Epoch,Step,Loss,Accuracy
2026-05-23 01:24:02,2,127,0.486,0.812
2026-05-23 01:24:02,2,128,0.415,0.667
2026-05-23 01:24:04,3,129,0.120,0.969
2026-05-23 01:24:04,3,130,0.104,0.938
2026-05-23 01:24:04,3,131,0.105,0.969
2026-05-23 01:24:04,3,132,0.233,0.906
2026-05-23 01:24:05,3,133,0.215,0.906
2026-05-23 01:24:05,3,134,0.137,0.969
2026-05-23 01:24:05,3,135,0.234,0.906
2026-05-23 01:24:05,3,136,0.307,0.875
2026-05-23 01:24:05,3,137,0.164,0.969
2026-05-23 01:24:06,3,138,0.192,0.906
2026-05-23 01:24:06,3,139,0.286,0.938
2026-05-23 01:24:06,3,140,0.079,1.000
2026-05-23 01:24:06,3,141,0.304,0.844
2026-05-23 01:24:06,3,142,0.219,0.906
2026-05-23 01:24:07,3,143,0.096,1.000
2026-05-23 01:24:07,3,144,0.101,0.969
2026-05-23 01:24:07,3,145,0.107,0.969
2026-05-23 01:24:07,3,146,0.117,0.969
2026-05-23 01:24:08,3,147,0.125,0.969
2026-05-23 01:24:08,3,148,0.159,1.000
2026-05-23 01:24:08,3,149,0.210,0.812
2026-05-23 01:24:08,3,150,0.029,1.000
2026-05-23 01:24:08,3,151,0.134,0.969
2026-05-23 01:24:09,3,152,0.134,0.938
2026-05-23 01:24:09,3,153,0.016,1.000
2026-05-23 01:24:09,3,154,0.074,0.969
2026-05-23 01:24:09,3,155,0.073,1.000
2026-05-23 01:24:10,3,156,0.050,1.000
2026-05-23 01:24:10,3,157,0.109,0.969
2026-05-23 01:24:10,3,158,0.214,0.906
2026-05-23 01:24:10,3,159,0.056,1.000
2026-05-23 01:24:10,3,160,0.200,0.969
2026-05-23 01:24:11,3,161,0.135,0.969
2026-05-23 01:24:11,3,162,0.083,0.969
2026-05-23 01:24:11,3,163,0.115,0.938
2026-05-23 01:24:11,3,164,0.101,0.969
2026-05-23 01:24:12,3,165,0.209,0.875
2026-05-23 01:24:12,3,166,0.074,0.969
2026-05-23 01:24:12,3,167,0.169,0.938
2026-05-23 01:24:12,3,168,0.099,0.969
2026-05-23 01:24:12,3,169,0.060,1.000
2026-05-23 01:24:13,3,170,0.169,0.938
2026-05-23 01:24:13,3,171,0.054,1.000
2026-05-23 01:24:13,3,172,0.143,0.906
2026-05-23 01:24:13,3,173,0.080,1.000
2026-05-23 01:24:14,3,174,0.051,1.000
2026-05-23 01:24:14,3,175,0.026,1.000
2026-05-23 01:24:14,3,176,0.114,0.969
2026-05-23 01:24:14,3,177,0.071,0.969
2026-05-23 01:24:14,3,178,0.121,0.969
2026-05-23 01:24:15,3,179,0.078,0.969
2026-05-23 01:24:15,3,180,0.084,0.969
2026-05-23 01:24:15,3,181,0.052,0.969
2026-05-23 01:24:16,3,182,0.234,0.938
2026-05-23 01:24:16,3,183,0.101,0.969
2026-05-23 01:24:16,3,184,0.044,1.000
2026-05-23 01:24:16,3,185,0.026,1.000
2026-05-23 01:24:17,3,186,0.211,0.938
